第15任總統副總統選舉候選人在高雄市各村(里)得票數一覽表,,,,,,,,,,,,
行政區別,村里別,各組候選人得票情形,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數
D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","投票率H
H=C÷G"
,,"(1)
宋楚瑜
余湘","(2)
韓國瑜
張善政","(3)
蔡英文
賴清德",,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,寶隆里,8,168,274,450,13,463,0,463,186,649,71.3405
,關山里,13,182,211,406,3,409,0,409,179,588,69.5578
,小林里,14,114,177,305,4,309,0,309,206,515,60.0000
　杉林區,,154,"2,820","3,719","6,693",62,"6,755",0,"6,755","3,546","10,301",65.5762
,杉林里,5,123,256,384,1,385,0,385,241,626,61.5016
,木梓里,7,148,250,405,5,410,0,410,256,666,61.5616
,集來里,15,259,481,755,11,766,0,766,474,"1,240",61.7742
,新庄里,21,456,493,970,11,981,0,981,495,"1,476",66.4634
,上平里,29,479,540,"1,048",8,"1,056",0,"1,056",517,"1,573",67.1329
,月眉里,27,508,574,"1,109",8,"1,117",0,"1,117",482,"1,599",69.8562
,大愛里,32,513,637,"1,182",10,"1,192",0,"1,192",717,"1,909",62.4411
,月美里,18,334,488,840,8,848,0,848,364,"1,212",69.9670
　內門區,,245,"3,400","5,378","9,023",90,"9,113",1,"9,114","3,425","12,539",72.6772
,溝坪里,18,249,349,616,6,622,1,623,320,943,65.9597
,金竹里,3,145,310,458,3,461,0,461,168,629,73.2909
,永富里,15,259,382,656,13,669,0,669,272,941,71.0946
,永吉里,5,116,177,298,4,302,0,302,110,412,73.3010
,永興里,6,113,144,263,6,269,0,269,125,394,68.2741
,石坑里,9,116,219,344,3,347,0,347,137,484,71.6942
,內門里,19,286,399,704,4,708,0,708,230,938,75.4797
,內豊里,24,360,491,875,5,880,0,880,306,"1,186",74.1990
,觀亭里,34,468,709,"1,211",12,"1,223",0,"1,223",428,"1,651",74.0763
,中埔里,16,185,193,394,5,399,0,399,136,535,74.5794
,內東里,17,208,367,592,4,596,0,596,166,762,78.2152
,內南里,14,126,139,279,2,281,0,281,125,406,69.2118
,東埔里,18,108,222,348,3,351,0,351,130,481,72.9730
,三平里,12,148,274,434,10,444,0,444,195,639,69.4836
,木柵里,7,132,272,411,4,415,0,415,164,579,71.6753
,內興里,8,82,322,412,0,412,0,412,173,585,70.4274
,瑞山里,10,111,116,237,0,237,0,237,89,326,72.6994
,光興里,10,188,293,491,6,497,0,497,151,648,76.6975
　茂林區,,20,877,267,"1,164",9,"1,173",0,"1,173",349,"1,522",77.0696
,多納里,8,279,63,350,4,354,0,354,122,476,74.3697
,萬山里,5,199,79,283,2,285,0,285,79,364,78.2967
,茂林里,7,399,125,531,3,534,0,534,148,682,78.2991
　桃源區,,64,"1,674",545,"2,283",24,"2,307",0,"2,307","1,037","3,344",68.9892
,梅山里,3,127,52,182,2,184,0,184,64,248,74.1935
,拉芙蘭里,8,104,67,179,2,181,0,181,56,237,76.3713
,復興里,3,146,49,198,1,199,0,199,70,269,73.9777
,勤和里,3,115,33,151,4,155,0,155,54,209,74.1627
,桃源里,16,357,101,474,4,478,0,478,257,735,65.0340
,高中里,11,288,114,413,5,418,0,418,194,612,68.3007
,建山里,14,304,70,388,3,391,0,391,188,579,67.5302
,寶山里,6,233,59,298,3,301,0,301,154,455,66.1538
　那瑪夏區,,27,"1,145",430,"1,602",12,"1,614",1,"1,615",723,"2,338",69.0334
,達卡努瓦里,12,606,190,808,7,815,0,815,459,"1,274",63.9717
,瑪雅里,6,354,73,433,3,436,1,437,146,583,74.7856
,南沙魯里,9,185,167,361,2,363,0,363,118,481,75.4678
