第15任總統副總統選舉候選人在桃園市各村(里)得票數一覽表,,,,,,,,,,,,
行政區別,村里別,各組候選人得票情形,,,"有效票數A
A=1+2+...+N",無效票數B,"投票數C
C=A+B","已領未投票數
D
D=E-C","發出票數E
E=C+D",用餘票數F,"選舉人數G
G=E+F","投票率H
H=C÷G"
,,"(1)
宋楚瑜
余湘","(2)
韓國瑜
張善政","(3)
蔡英文
賴清德",,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,大發里,48,503,888,"1,439",7,"1,446",0,"1,446",492,"1,938",74.6130
,大仁里,128,"1,055","1,865","3,048",30,"3,078",0,"3,078",984,"4,062",75.7755
,大明里,134,882,"1,565","2,581",28,"2,609",0,"2,609",899,"3,508",74.3729
,大安里,127,821,"1,543","2,491",32,"2,523",0,"2,523",813,"3,336",75.6295
,大竹里,35,405,703,"1,143",10,"1,153",0,"1,153",316,"1,469",78.4888
,大興里,126,"1,029","1,502","2,657",16,"2,673",0,"2,673",839,"3,512",76.1105
,大愛里,120,791,974,"1,885",36,"1,921",0,"1,921",559,"2,480",77.4597
,大華里,87,811,960,"1,858",14,"1,872",0,"1,872",572,"2,444",76.5957
,大順里,97,732,997,"1,826",20,"1,846",0,"1,846",663,"2,509",73.5751
,大和里,238,"2,417","2,372","5,027",61,"5,088",0,"5,088","1,899","6,987",72.8210
,大昌里,92,916,"1,125","2,133",23,"2,156",0,"2,156",656,"2,812",76.6714
,大信里,101,"1,177","1,132","2,410",33,"2,443",0,"2,443","1,084","3,527",69.2657
